Astro ID,Dec,Decision,Depth,Dur,Epoc,File,Final,Per,RA,SMass,SRad,SRadEst,TIC ID,Tmag,as,ch,disp_b,disp_e,disp_j,disp_n,disp_p,disp_t,disp_u,dm,et,md,mk,total_votes,selected_total_votes,first_letter,sector,prefix,kind,label,cam,ccd
3932,-30.53426067,,15509.89797,0.05524863034,2335.796382,astronet_hlsp_qlp_tess_ffi-s0064-0000000008005485_tess_v01_llc.fits,pu,5.107961353,234.5255348,1.03,0.926449,,8005485,13.3624,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3933,36.32940545,,9233.349889,0.1756575281,2616.49274,astronet_hlsp_qlp_tess_ffi-s0064-0000000008260536_tess_v01_llc.fits,pu,10.59030602,161.8795498,1.113,1.05318,,8260536,9.58055,,et,0,0,0,0,1,0,1,,,,et,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3934,57.81719224,,7935.000862,0.1250290954,1819.064473,astronet_hlsp_qlp_tess_ffi-s0064-0000000008400842_tess_v01_llc.fits,pu,3.191522733,65.46960174,1.41,1.68685,,8400842,9.441,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3935,23.25875249,,4191.776705,0.1866292054,2017.985834,astronet_hlsp_qlp_tess_ffi-s0064-0000000008516795_tess_v01_llc.fits,pu,8.214817095,279.1700864,1.183,1.80614,,8516795,10.5527,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3936,18.72973379,,11143.40197,0.07932604004,2012.21116,astronet_hlsp_qlp_tess_ffi-s0064-0000000008599009_tess_v01_llc.fits,pu,2.880717807,279.3581523,0.975,1.08603,,8599009,10.4673,,eb,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3937,57.80613174,,9163.842451,0.05950595994,1818.080014,astronet_hlsp_qlp_tess_ffi-s0064-0000000008621049_tess_v01_llc.fits,pu,0.9182847718,66.38154258,0.877,0.904725,,8621049,13.4706,,nb,0,0,0,0,1,0,1,,,,et,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3938,33.88241661,,9476.529671,0.1749163784,1875.097002,astronet_hlsp_qlp_tess_ffi-s0064-0000000008767448_tess_v01_llc.fits,pu,4.353356665,140.1029766,1.076,1.58536,,8767448,9.98111,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3939,30.0630035,,2525.646816,0.1312660712,2617.290516,astronet_hlsp_qlp_tess_ffi-s0064-0000000008853478_tess_v01_llc.fits,pu,15.0654975,142.4444025,0.949,0.890607,,8853478,10.9762,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3940,-9.882091372,,41398.72729,0.1186442199,1365.978557,astronet_hlsp_qlp_tess_ffi-s0064-0000000008988289_tess_v01_llc.fits,eu,13.35387111,354.7592891,0.66,0.900637,,8988289,13.1186,,eu,0,1,0,0,0,0,1,,,,eu,2,1,e,64,astronet,stitched multi-sector,EB,,
3941,-18.60664543,,409.2614317,0.06776245942,1354.667311,astronet_hlsp_qlp_tess_ffi-s0064-0000000009006668_tess_v01_llc.fits,pu,1.273099636,349.2313233,0.84,0.766028,,9006668,9.9266,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3942,-9.588581616,,2103.880583,0.1090668224,1356.10675,astronet_hlsp_qlp_tess_ffi-s0064-0000000009030119_tess_v01_llc.fits,pu,3.312888885,355.7022695,0.97,0.978144,,9030119,12.8466,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3943,-11.26949654,,6890.944135,0.08616570733,1355.678149,astronet_hlsp_qlp_tess_ffi-s0064-0000000009032368_tess_v01_llc.fits,pb,1.632201908,355.9018693,1.11,1.11486,,9032368,13.2889,,nb,1,0,0,0,1,0,0,,,,eb,4,1,p,64,astronet,stitched multi-sector,Planet (P),,
3944,-19.82391579,,4253.39542,0.1352533911,1354.287977,astronet_hlsp_qlp_tess_ffi-s0064-0000000009033144_tess_v01_llc.fits,pu,4.715034718,349.6061821,1.09,1.19908,,9033144,9.74346,,nus,0,0,0,0,1,0,1,,,,eu,4,1,p,64,astronet,stitched multi-sector,Planet (P),,
3945,-22.67737855,,11555.87223,0.09651200025,1357.836882,astronet_hlsp_qlp_tess_ffi-s0064-0000000009100874_tess_v01_llc.fits,pu,6.166783082,350.5784372,1.03,1.28156,,9100874,13.1198,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3946,-19.41967188,,1898.395602,0.09436044923,1354.54446,astronet_hlsp_qlp_tess_ffi-s0064-0000000009102327_tess_v01_llc.fits,pb,3.261332554,350.7797807,0.929,1.45148,,9102327,11.3018,,pb,1,0,0,0,1,0,0,,,,pb,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3947,56.39454464,,17127.10731,0.1519998745,1819.259369,astronet_hlsp_qlp_tess_ffi-s0064-0000000009136777_tess_v01_llc.fits,pu,3.779918453,67.60497797,1.156,1.14446,,9136777,11.8848,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3948,37.19885298,,1057.983449,0.09400926436,1847.585014,astronet_hlsp_qlp_tess_ffi-s0064-0000000009151337_tess_v01_llc.fits,pu,5.858612381,105.0780751,0.72,0.724642,,9151337,10.4309,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3949,39.09457238,,11690.57851,0.1278110465,2582.166977,astronet_hlsp_qlp_tess_ffi-s0064-0000000009155187_tess_v01_llc.fits,pu,4.187777955,116.7165063,0.97,1.10007,,9155187,11.4556,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3950,-8.447338601,,8412.287844,0.1737745384,1442.743178,astronet_hlsp_qlp_tess_ffi-s0064-0000000009344899_tess_v01_llc.fits,pu,8.582245069,72.79389294,1.047,1.0956,,9344899,12.735,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3951,36.99247768,,24205.59796,0.1469711406,1875.147174,astronet_hlsp_qlp_tess_ffi-s0064-0000000009346507_tess_v01_llc.fits,pu,4.980721919,149.8770361,0.98,1.04468,,9346507,12.6865,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3952,39.45781642,,9365.609812,0.1630089579,1877.563507,astronet_hlsp_qlp_tess_ffi-s0064-0000000009348006_tess_v01_llc.fits,pu,10.2405664,150.115134,0.898,0.83944,,9348006,10.9184,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3953,38.13700517,,7829.514536,0.1278216455,1903.99152,astronet_hlsp_qlp_tess_ffi-s0064-0000000009376973_tess_v01_llc.fits,pu,3.154203199,166.9507825,1.03,1.36281,,9376973,13.0537,,pb,0,0,0,0,1,0,1,,,,pu,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3954,39.52676934,,6593.225508,0.2308387153,1911.718617,astronet_hlsp_qlp_tess_ffi-s0064-0000000009392421_tess_v01_llc.fits,pt,9.61366889,167.7778216,1.0,1.70581,,9392421,10.7184,,pt,0,0,0,0,1,1,0,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3955,55.88913271,,4047.245832,0.2424384756,1821.23624,astronet_hlsp_qlp_tess_ffi-s0064-0000000009441591_tess_v01_llc.fits,pu,4.718578676,68.70964725,1.12,2.05617,,9441591,12.7346,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3956,56.86821799,,8111.614322,0.1766043551,1818.024636,astronet_hlsp_qlp_tess_ffi-s0064-0000000009443323_tess_v01_llc.fits,pu,4.01382615,68.84659503,1.01,1.53012,,9443323,12.1957,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3957,31.51477944,,22479.48869,0.131721849,1985.864011,astronet_hlsp_qlp_tess_ffi-s0064-0000000009701368_tess_v01_llc.fits,pu,5.404974906,259.9790672,1.01,0.948452,,9701368,13.2035,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3958,-10.11808243,,4818.34187,0.1712805136,1356.96298,astronet_hlsp_qlp_tess_ffi-s0064-0000000009725627_tess_v01_llc.fits,pu,4.156780186,358.4085629,1.27,1.38831,,9725627,10.9774,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3959,-10.8849728,,22829.66481,0.2089712213,1355.325527,astronet_hlsp_qlp_tess_ffi-s0064-0000000009727392_tess_v01_llc.fits,pt,4.534574708,358.4447305,1.29,1.70005,,9727392,11.2932,,pt,0,0,0,0,1,1,0,,,,et,4,1,p,64,astronet,stitched multi-sector,Planet (P),,
3960,33.20508566,,3662.640219,0.1735802171,1986.273086,astronet_hlsp_qlp_tess_ffi-s0064-0000000009828416_tess_v01_llc.fits,pu,6.209949653,261.0964351,1.28,2.09701,,9828416,9.8251,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3961,57.50773856,,4981.744681,0.1278802364,1821.178262,astronet_hlsp_qlp_tess_ffi-s0064-0000000009830791_tess_v01_llc.fits,pu,3.542560532,70.24205818,0.896,0.994559,,9830791,13.1021,,pt,0,0,0,0,1,0,1,,,,nt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3962,55.93331465,,1029.19345,0.04893695981,1817.825526,astronet_hlsp_qlp_tess_ffi-s0064-0000000009833284_tess_v01_llc.fits,pu,0.6841019239,70.32562909,1.45,2.16807,,9833284,10.6872,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3963,54.2920691,,398.6647119,0.09547489423,1817.931352,astronet_hlsp_qlp_tess_ffi-s0064-0000000009837861_tess_v01_llc.fits,pb,0.6573999026,70.5485585,,2.67566,,9837861,9.9021,,pb,1,0,0,0,1,0,0,,,,pb,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3964,-8.57352302,,512.3858581,0.05223196488,1411.262205,astronet_hlsp_qlp_tess_ffi-s0064-0000000009858404_tess_v01_llc.fits,pt,0.3917077032,48.49951973,1.254,2.19112,,9858404,8.00006,,pt,0,0,0,0,1,1,0,,,,et,4,1,p,64,astronet,stitched multi-sector,Planet (P),,
3965,37.66769716,,1029.452256,0.05864606426,1843.616581,astronet_hlsp_qlp_tess_ffi-s0064-0000000009907513_tess_v01_llc.fits,pu,1.274994511,110.6898012,0.66,0.775062,,9907513,11.9639,,nt,0,0,0,0,1,0,1,,,,nt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3966,37.23105998,,1108.88138,0.09526514687,1848.728957,mk_hlsp_qlp_tess_ffi-s0020-0000000009989136_tess_v01_llc.fits,pt,6.171949,111.2559674,0.74,0.693766,0.7064556017,9989136,8.5446,,pt,0,0,0,0,1,1,0,,,,pt,2,1,p,20,mk,single-sector,Planet (P),1.0,4.0
3967,64.56986676,,3150.2312,0.07448404725,1796.363994,astronet_hlsp_qlp_tess_ffi-s0064-0000000010507330_tess_v01_llc.fits,pu,5.117561707,28.65758989,1.298,2.06759,,10507330,11.08,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3968,30.3279346,,5265.100432,0.1716597562,2828.074815,astronet_hlsp_qlp_tess_ffi-s0064-0000000010593553_tess_v01_llc.fits,pu,5.085212793,340.3095031,1.13,1.97357,,10593553,11.9966,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3969,65.77054341,,1150.665304,0.1142395907,1799.77444,astronet_hlsp_qlp_tess_ffi-s0064-0000000010792081_tess_v01_llc.fits,pu,10.16928219,29.19774685,1.058,1.0147,,10792081,10.0223,,nb,0,0,0,0,1,0,1,,,,jj,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3970,-21.11464945,,8950.156816,0.09972146866,1492.402693,astronet_hlsp_qlp_tess_ffi-s0064-0000000010827386_tess_v01_llc.fits,pu,6.299682178,110.2472811,0.866,0.922991,,10827386,11.7038,,pb,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3971,24.03826867,,24325.84564,0.2110244918,1684.821654,astronet_hlsp_qlp_tess_ffi-s0064-0000000011034516_tess_v01_llc.fits,pu,14.30332117,297.9800518,1.06,1.04812,,11034516,12.5375,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3972,36.65180277,,2234.240458,0.1605247278,1684.28906,mk_hlsp_qlp_tess_ffi-s0014-0000000011111899_tess_v01_llc.fits,pb,0.619461,303.8248002,,1.7904,1.606197476,11111899,9.6996,,nb,1,0,0,0,1,0,0,,,,eb,4,1,p,14,mk,single-sector,Planet (P),1.0,1.0
3973,-25.54444899,,15237.30972,0.1116325307,1521.66577,astronet_hlsp_qlp_tess_ffi-s0064-0000000011417087_tess_v01_llc.fits,pu,4.942478365,145.9359925,0.969,0.923963,,11417087,11.4932,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3974,-25.45770474,,2536.667333,0.1704058487,1521.54441,astronet_hlsp_qlp_tess_ffi-s0064-0000000011521555_tess_v01_llc.fits,pu,5.868227582,146.4472898,1.23,3.09644,,11521555,9.0982,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3975,-30.10474445,,6601.759902,0.1734064726,1547.006679,astronet_hlsp_qlp_tess_ffi-s0064-0000000011927677_tess_v01_llc.fits,pu,3.686065534,146.1502889,1.19,1.75921,,11927677,12.6602,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3976,-35.10443919,,486.608007,0.1327503632,1548.00089,astronet_hlsp_qlp_tess_ffi-s0064-0000000011936042_tess_v01_llc.fits,pu,3.991915408,146.1145575,1.0,1.14472,,11936042,9.6854,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3977,65.28922445,,4023.797586,0.1428488447,1792.192389,astronet_hlsp_qlp_tess_ffi-s0064-0000000011996814_tess_v01_llc.fits,pu,0.4487468669,31.17081836,0.609693,0.627144,,11996814,11.6484,,nt,0,0,0,0,1,0,1,,,,pb,4,1,p,64,astronet,stitched multi-sector,Planet (P),,
3978,-1.133964816,,18037.78705,0.06033358815,1469.865581,astronet_hlsp_qlp_tess_ffi-s0064-0000000012036590_tess_v01_llc.fits,pt,5.73436109,91.2337125,0.689,0.857133,,12036590,10.9766,,nt,0,0,0,0,1,1,0,,,,et,4,1,p,64,astronet,stitched multi-sector,Planet (P),,
3979,-35.20651379,,4685.726294,0.09168361141,1556.187273,astronet_hlsp_qlp_tess_ffi-s0064-0000000012061971_tess_v01_llc.fits,pu,13.73339475,146.716444,1.29,1.40169,,12061971,12.1958,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3980,-27.12213329,,1093.411552,0.1120233434,1356.372988,astronet_hlsp_qlp_tess_ffi-s0064-0000000012421862_tess_v01_llc.fits,pu,10.21514782,2.268159921,0.4437,0.447336,,12421862,9.92801,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3981,-11.93813512,,14468.57963,0.09986482793,1384.155687,astronet_hlsp_qlp_tess_ffi-s0064-0000000012862099_tess_v01_llc.fits,pu,2.423673572,3.903206053,0.96,0.963912,,12862099,12.3993,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3982,62.76343159,,6089.295105,0.1745196286,1792.65129,astronet_hlsp_qlp_tess_ffi-s0064-0000000012980264_tess_v01_llc.fits,pu,3.296401441,34.50099279,1.07,2.08909,,12980264,11.5706,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3983,-26.05415743,,8720.478513,0.1691946828,1439.124727,astronet_hlsp_qlp_tess_ffi-s0064-0000000013021029_tess_v01_llc.fits,pu,3.855888977,75.29966129,1.21,1.43256,,13021029,11.7231,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3984,-28.00783779,,7443.112894,0.1346664234,1358.257588,astronet_hlsp_qlp_tess_ffi-s0064-0000000013023378_tess_v01_llc.fits,pu,6.067193437,347.0535963,1.17,1.0794,,13023378,11.9221,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3985,-29.5903195,,4693.063981,0.1623120101,1354.968674,astronet_hlsp_qlp_tess_ffi-s0064-0000000013023738_tess_v01_llc.fits,eb,8.063493388,347.0847927,1.0,1.71254,,13023738,12.2524,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e,64,astronet,stitched multi-sector,EB,,
3986,-8.026947968,,18379.28343,0.08018510498,1518.49932,astronet_hlsp_qlp_tess_ffi-s0064-0000000013349647_tess_v01_llc.fits,pu,1.53737294,131.5804074,1.08,0.959588,,13349647,12.212,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3987,41.46235738,,3110.134465,0.1543311617,1686.376949,astronet_hlsp_qlp_tess_ffi-s0064-0000000013419950_tess_v01_llc.fits,pu,7.316731945,305.2893133,,,,13419950,9.65306,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3988,41.25505617,,6727.176814,0.1849912769,1688.623386,astronet_hlsp_qlp_tess_ffi-s0064-0000000013424053_tess_v01_llc.fits,pu,5.201946929,305.5173195,1.15,1.27268,,13424053,12.1833,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3989,59.95273582,,14708.38495,0.1566535788,1792.556466,astronet_hlsp_qlp_tess_ffi-s0064-0000000013533330_tess_v01_llc.fits,pu,5.078089098,36.90068264,0.901,1.24347,,13533330,11.2381,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3990,23.92650722,,4134.414137,0.1604859461,1714.385913,astronet_hlsp_qlp_tess_ffi-s0064-0000000013574009_tess_v01_llc.fits,pu,5.831111668,320.4505305,1.28,2.29063,,13574009,10.5002,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3991,36.06457195,,62149.55832,0.07027286798,1695.007168,astronet_hlsp_qlp_tess_ffi-s0064-0000000013684720_tess_v01_llc.fits,pt,12.43801882,305.5380227,0.474868,0.476997,,13684720,12.4647,,pt,0,0,0,0,1,1,0,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3992,-9.165170062,,4151.577573,0.2380992371,1521.326469,astronet_hlsp_qlp_tess_ffi-s0064-0000000013737885_tess_v01_llc.fits,pu,4.457581019,133.7557711,1.25,2.15993,,13737885,11.5546,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3993,24.7241155,,7825.829125,0.05879100548,1767.436029,astronet_hlsp_qlp_tess_ffi-s0064-0000000013961554_tess_v01_llc.fits,pu,1.267803063,13.71985922,0.91,0.902393,,13961554,13.2666,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3994,-38.8646718,,1581.51797,0.03634270356,1438.169824,astronet_hlsp_qlp_tess_ffi-s0064-0000000014029793_tess_v01_llc.fits,pu,0.2097216593,76.44650065,1.12,1.08393,,14029793,12.4813,,nu,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3995,-36.46455952,,17923.35937,0.1082479886,1440.934043,astronet_hlsp_qlp_tess_ffi-s0064-0000000014091633_tess_v01_llc.fits,pt,5.529214827,77.26019444,1.3,1.26396,,14091633,8.8695,,et,0,0,0,0,1,1,0,,,,pt,4,1,p,64,astronet,stitched multi-sector,Planet (P),,
3996,-36.59096644,,1857.329805,0.06047430284,1438.41751,astronet_hlsp_qlp_tess_ffi-s0064-0000000014091704_tess_v01_llc.fits,pu,0.7649566146,77.32346007,1.21,1.64748,,14091704,9.1577,,nt,0,0,0,0,1,0,1,,,,et,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3997,22.37838526,,5816.265395,0.2026802195,2450.791044,astronet_hlsp_qlp_tess_ffi-s0064-0000000014156936_tess_v01_llc.fits,pu,4.939246243,59.30943395,1.23,1.69085,,14156936,11.7085,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3998,56.82443485,,552.3969525,0.1618744959,1843.860431,astronet_hlsp_qlp_tess_ffi-s0064-0000000014336130_tess_v01_llc.fits,pu,8.082288891,105.0829291,1.065,1.23517,,14336130,8.82897,,pb,0,0,0,0,1,0,1,,,,pu,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
3999,-0.7371697838,,19304.66933,0.0865541083,1548.631256,astronet_hlsp_qlp_tess_ffi-s0064-0000000014344979_tess_v01_llc.fits,pu,4.11179358,163.7889731,0.94,0.916164,,14344979,12.3353,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4000,16.86592382,,2408.600037,0.09300628304,2502.158391,astronet_hlsp_qlp_tess_ffi-s0064-0000000014440334_tess_v01_llc.fits,pu,2.07589342,110.6629637,0.935,0.964626,,14440334,11.7628,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4001,22.66303847,,1318.275644,0.135863981,2521.88094,astronet_hlsp_qlp_tess_ffi-s0064-0000000014570099_tess_v01_llc.fits,pu,26.18997038,125.9870743,0.746,0.709927,,14570099,11.0384,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4002,22.78326653,,3556.233551,0.04566415231,2501.138041,astronet_hlsp_qlp_tess_ffi-s0064-0000000014570132_tess_v01_llc.fits,pu,3.209134815,126.0235804,,0.910204,,14570132,12.345,,pt,0,0,0,0,1,0,1,,,,et,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4003,-29.15604277,,19184.74011,0.08179559915,1572.048646,astronet_hlsp_qlp_tess_ffi-s0064-0000000014614418_tess_v01_llc.fits,pu,0.8378458575,173.9574046,1.01,1.01656,,14614418,13.3898,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4004,-29.54332154,,21409.59959,0.09193330041,1575.711912,astronet_hlsp_qlp_tess_ffi-s0064-0000000014661418_tess_v01_llc.fits,pu,4.722824605,174.009746,0.757,0.793235,,14661418,12.4806,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4005,14.95797244,,8473.551571,0.09374560475,1493.970911,astronet_hlsp_qlp_tess_ffi-s0064-0000000014709225_tess_v01_llc.fits,pu,5.765636361,111.7975861,,,,14709225,12.5266,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4006,-29.84207223,,13250.11442,0.1922640193,1576.052245,astronet_hlsp_qlp_tess_ffi-s0064-0000000014715294_tess_v01_llc.fits,pu,5.516749376,174.7522879,1.23,1.81444,,14715294,13.1194,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4007,17.83006525,,10818.1286,0.1761112798,2503.925996,astronet_hlsp_qlp_tess_ffi-s0064-0000000014770122_tess_v01_llc.fits,pu,3.543931976,113.7582476,1.32,1.74624,,14770122,11.8887,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4008,38.93226035,,5101.202808,0.1552130679,1687.193265,astronet_hlsp_qlp_tess_ffi-s0064-0000000015247229_tess_v01_llc.fits,eb,8.512351779,306.7308196,2.031,1.58394,,15247229,9.88658,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e,64,astronet,stitched multi-sector,EB,,
4009,-52.84083319,,7759.824985,0.1342334043,1573.030686,astronet_hlsp_qlp_tess_ffi-s0064-0000000015445551_tess_v01_llc.fits,pu,1.682799961,185.3246918,1.31,1.56803,,15445551,10.349,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4010,26.84615978,,11382.84762,0.1029527736,1711.865237,astronet_hlsp_qlp_tess_ffi-s0064-0000000015460993_tess_v01_llc.fits,pu,2.202056984,323.205633,,,,15460993,12.5531,,pt,0,0,0,0,1,0,1,,,,et,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4011,39.87718953,,1340.209577,0.1989520906,1684.063262,astronet_hlsp_qlp_tess_ffi-s0064-0000000015565627_tess_v01_llc.fits,eb,3.804773138,307.0166783,1.36,2.34997,,15565627,10.3332,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e,64,astronet,stitched multi-sector,EB,,
4012,25.6526222,,2487.724375,0.09882316107,1767.44189,astronet_hlsp_qlp_tess_ffi-s0064-0000000015654898_tess_v01_llc.fits,pu,3.781235065,17.08279358,0.886,0.98728,,15654898,12.0227,,pu,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4013,37.14635564,,3329.074192,0.07276447068,1683.778621,astronet_hlsp_qlp_tess_ffi-s0064-0000000015682927_tess_v01_llc.fits,pu,0.9655770933,306.9888458,1.74,1.91879,,15682927,12.3886,,pb,0,0,0,0,1,0,1,,,,pu,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4014,25.6816955,,4091.779395,0.3605085763,1770.026136,astronet_hlsp_qlp_tess_ffi-s0064-0000000015692883_tess_v01_llc.fits,pu,5.123665105,17.47485549,1.13,2.89621,,15692883,9.7116,,pt,0,0,0,0,1,0,1,,,,nt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4015,39.8431806,,962.9734448,0.03331120085,1843.273703,astronet_hlsp_qlp_tess_ffi-s0064-0000000015863518_tess_v01_llc.fits,pu,0.5569740761,100.5206503,0.856,0.946,,15863518,10.618,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4016,20.91525163,,23006.80418,0.07318292805,2477.311871,astronet_hlsp_qlp_tess_ffi-s0064-0000000016005254_tess_v01_llc.fits,pu,3.79280246,63.26603079,0.57434,0.583413,,16005254,13.2239,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4017,38.98653711,,4302.573794,0.06600941737,1843.039139,astronet_hlsp_qlp_tess_ffi-s0064-0000000016076354_tess_v01_llc.fits,pt,2.985893521,113.6749487,1.43,1.94093,,16076354,11.9181,,pt,0,0,0,0,1,1,0,,,,pt,2,1,p,64,astronet,stitched multi-sector,Planet (P),,
4018,37.50858038,,10455.77452,0.0702620216,1686.766723,mk_hlsp_qlp_tess_ffi-s0014-0000000016102323_tess_v01_llc.fits,eb,3.205957,307.3366006,,,4.538122151,16102323,9.3297,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e,14,mk,single-sector,EB,1.0,1.0
