Astro ID,Dec,Decision,Depth,Dur,Epoc,File,Final,Per,RA,SMass,SRad,SRadEst,TIC ID,Tmag,as,ch,disp_b,disp_e,disp_j,disp_n,disp_p,disp_t,disp_u,dm,et,md,mk,total_votes,selected_total_votes,first_letter
3746,-62.26779282,,2135.214376,0.1224178251,1571.895372,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465310562_tess_v01_llc.fits,eb,1.825484,163.2014778,1.45,2.59213,2.568107872,465310562,10.2858,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3747,-60.09951654,pt,10391.33554,0.08547218947,1572.066003,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465353204_tess_v01_llc.fits,pt,3.303971,163.0193464,,,2.56046358,465353204,11.0683,,pt,0,0,0,0,1,1,0,,,,et,2,1,p
3748,-60.20383954,,935.2976241,0.1098947137,1572.72448,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465377865_tess_v01_llc.fits,eb,2.341559,163.2375137,,8.28678,8.078982695,465377865,9.9731,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3749,-64.67652619,eb,1107.10008,0.1320939241,1572.706516,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465466788_tess_v01_llc.fits,eb,2.420032,163.50981,1.01,1.38419,1.354285621,465466788,10.1349,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3750,-61.45588123,,3164.082744,0.2355198162,1571.298266,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465511152_tess_v01_llc.fits,eb,0.925587,163.4765541,,187.093,140.8685868,465511152,9.0613,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3751,-60.74006838,jj,1221.387137,0.2019380593,1571.296233,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465553919_tess_v01_llc.fits,jj,1.395032,163.9240966,,7.43574,7.412838744,465553919,10.4855,,eb,0,0,1,0,0,0,0,,,,eb,1,1,j
3752,-62.83379034,,1534.032531,0.1722459223,1571.713772,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465594558_tess_v01_llc.fits,eb,2.279754,163.923677,,,362.2376423,465594558,10.166,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3753,-63.14216748,,536.6187765,0.06379775117,1571.511029,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465617523_tess_v01_llc.fits,eb,0.461581,163.8010459,,,8.092592344,465617523,9.9988,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3755,-61.11327842,,5685.662556,0.2782309584,1572.821841,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465727783_tess_v01_llc.fits,eb,1.783226,164.1328177,,,5.097179996,465727783,9.5967,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3757,-61.74779877,,1824.29758,0.383073113,1572.53399,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465894544_tess_v01_llc.fits,eb,3.766062,164.4509403,,,3.746566141,465894544,10.1839,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3758,-60.08292374,et,2407.733318,0.1021298934,1571.452877,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465933345_tess_v01_llc.fits,et,1.11019,164.7640365,1.39,2.33238,2.299305789,465933345,10.4819,,nt,0,1,0,0,0,1,0,,,,et,2,1,e
3759,-60.11806379,eb,10077.37115,0.3061446806,1572.447231,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465933753_tess_v01_llc.fits,eb,3.505659,164.86027,,36.9711,37.90898679,465933753,11.2398,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3760,-60.90872694,,2671.505771,0.2073309412,1572.192808,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000465942387_tess_v01_llc.fits,eb,1.000587,164.677189,,1.61563,1.896151533,465942387,10.2201,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3761,-62.76896982,,1665.508995,0.1280786601,1571.731412,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466055538_tess_v01_llc.fits,eb,2.928002,165.1157595,1.07,1.87556,1.869742978,466055538,10.2973,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3762,-62.59999005,,1470.232439,0.2452085254,1572.167119,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466056926_tess_v01_llc.fits,eb,3.076976,165.064746,1.12,3.52184,3.559883588,466056926,10.0625,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3763,-62.40666564,,1115.51846,0.2517203589,1573.556552,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466058558_tess_v01_llc.fits,jj,3.401678,164.9339158,,10.3347,10.63418895,466058558,8.5301,,jj,0,0,1,0,0,0,0,,,,jj,1,1,j
3764,-60.41167641,,1160.374539,0.1599657716,1571.933259,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466108918_tess_v01_llc.fits,eb,2.330664,164.9475882,,,12.55892514,466108918,9.2598,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3765,-60.01001248,jj,466.178249,0.1558613897,1571.789469,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466114922_tess_v01_llc.fits,jj,3.763525,165.3059884,,12.6067,12.67121321,466114922,7.1954,,eb,0,0,1,0,0,0,0,,,,jj,1,1,j
3766,-60.09368598,,4101.978174,0.3002205665,1573.137177,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466115813_tess_v01_llc.fits,eb,2.430448,165.3635423,,7.82632,6.02249813,466115813,10.1642,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3767,-60.56798706,,2440.784052,0.2399927919,1573.265545,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466120902_tess_v01_llc.fits,eb,2.561698,165.365686,1.32,2.8573,2.8230418,466120902,10.6555,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3768,-60.9201306,,11550.42714,0.1402535457,1572.339272,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466139024_tess_v01_llc.fits,eb,1.392254,165.1930325,,,5.908125351,466139024,10.9785,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3769,-61.62021452,,3549.999196,0.1205402103,1575.295832,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466146444_tess_v01_llc.fits,eb,4.362426,165.3837746,,1.59777,,466146444,10.859,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3770,-62.9921227,,2014.38454,0.2287825784,1571.933656,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466249712_tess_v01_llc.fits,eb,1.758109,165.4712021,,5.17518,5.215189528,466249712,10.5504,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3771,-61.95391662,,901.189536,0.1271958951,1571.918039,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466259050_tess_v01_llc.fits,eb,0.839476,165.5179632,,,11.80881352,466259050,9.8962,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3772,-61.50341191,,2431.277974,0.2387162535,1572.314207,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466284608_tess_v01_llc.fits,eb,1.258226,165.5538829,2.61,3.31334,3.690498805,466284608,11.0088,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3773,-61.1812111,,1333.562308,0.1132868358,1571.433627,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466288033_tess_v01_llc.fits,eb,0.990865,165.3913601,,,631.8415797,466288033,12.7531,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3774,-60.76614055,,518.678219,0.06061431328,1571.444013,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466292385_tess_v01_llc.fits,eb,0.875587,165.3976885,,150.527,122.7664407,466292385,9.4276,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3775,-60.20255802,,1063.100079,0.05350438398,1571.362383,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466318186_tess_v01_llc.fits,eb,1.12142,165.7073,2.21,3.93212,3.148277858,466318186,10.2758,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3776,-61.6197361,,1183.928992,0.1004987819,1573.53257,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466456655_tess_v01_llc.fits,eb,2.461698,165.9193746,,154.254,63.82831264,466456655,10.0742,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3777,-61.39947552,,1228.829608,0.08533370157,1571.968006,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466458872_tess_v01_llc.fits,eb,0.803365,165.9172077,,7.84874,8.501227612,466458872,10.6069,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3778,-60.02890021,,1073.951912,0.1680131051,1573.593731,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466500235_tess_v01_llc.fits,eb,2.699198,165.9214735,2.02,4.05887,3.940314462,466500235,10.3988,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3779,-59.99882498,,703.6982488,0.1003508519,1571.840282,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466500542_tess_v01_llc.fits,eb,0.815051,165.8986994,,5.06049,4.464105685,466500542,9.7587,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3780,-60.73754041,,4293.193992,0.2088209891,1571.42082,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466509525_tess_v01_llc.fits,eb,1.272115,166.1950887,,124.36,58.20606414,466509525,10.7525,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3781,-61.09214764,,15463.20405,0.2553771805,1571.479206,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466524535_tess_v01_llc.fits,eb,1.915865,166.1670851,,,209.4736014,466524535,12.5276,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3782,-61.26381881,,5495.844798,0.1750842387,1571.717113,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466526396_tess_v01_llc.fits,eb,1.428365,166.3199186,1.54,1.58069,1.585180658,466526396,10.5682,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3783,-62.70608109,,1385.372581,0.1307186544,1571.41393,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466539668_tess_v01_llc.fits,eb,0.478365,166.2143074,,42.3657,38.02299465,466539668,11.0402,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3784,-60.48772066,,3048.23553,0.3668157978,1573.666992,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466670216_tess_v01_llc.fits,eb,4.634461,166.4348653,,,7.549957172,466670216,10.6061,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3785,-64.60717072,i,205.3516852,0.1362145184,1571.542995,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466773926_tess_v01_llc.fits,jj,0.338782,166.9376862,,248.729,170.5263763,466773926,7.89,,jj,0,0,1,0,0,0,0,,,,eb,1,1,j
3786,-62.29321145,,447.5158084,0.1788207563,1573.613875,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466914134_tess_v01_llc.fits,eb,2.481143,167.1627883,,12.3208,11.80201043,466914134,10.0422,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3787,-63.18826325,eb,2207.197092,0.1181803022,1571.358189,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466920848_tess_v01_llc.fits,eb,1.100587,167.2826874,1.55,2.52828,2.645825728,466920848,11.004,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3788,-63.88396485,,1140.62478,0.3375707017,1573.58548,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466943891_tess_v01_llc.fits,eb,2.842254,167.2884533,1.76,3.68622,3.84049866,466943891,10.2774,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3789,-63.91553597,,1125.541229,0.2197203219,1572.069018,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000466944145_tess_v01_llc.fits,eb,2.347169,167.2237746,,11.3923,11.20941377,466944145,10.0469,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3790,-61.89650785,eb,7418.503387,0.1427756579,1571.817617,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467019224_tess_v01_llc.fits,eb,0.687393,167.3330122,,,6.833448739,467019224,10.9257,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3791,-61.19102126,,3513.120588,0.1727351202,1573.792368,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467026608_tess_v01_llc.fits,eb,2.961698,167.3749492,,,12.98202199,467026608,9.7533,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3792,-60.99809413,jj,3978.813372,0.2200454677,1571.565072,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467049618_tess_v01_llc.fits,jj,3.022809,167.3915981,1.95,2.35651,2.576296116,467049618,10.971,,eb,0,0,1,0,0,0,0,,,,jj,1,1,j
3793,-60.58841438,,3042.590606,0.1273781172,1571.601861,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467088799_tess_v01_llc.fits,eb,0.459615,167.7987919,1.97,4.56332,4.346218878,467088799,10.9117,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3794,-60.58946163,jj,2843.220945,0.07744473667,1571.607391,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467088810_tess_v01_llc.fits,jj,0.918526,167.7825128,,5.0478,4.957155737,467088810,10.5197,,et,0,0,1,0,0,0,0,,,,jj,1,1,j
3795,-61.26708793,,1835.722293,0.1439702697,1571.938686,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467096183_tess_v01_llc.fits,eb,1.361004,167.7118928,1.15,1.52699,1.545960962,467096183,10.8807,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3797,-60.17054421,eb,283.9100555,0.117076349,1571.900085,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467273161_tess_v01_llc.fits,eb,2.21517,168.1285055,,74.6366,70.40735002,467273161,9.0219,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3798,-60.72800226,jj,1147.620691,0.128206421,1572.069136,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467279114_tess_v01_llc.fits,jj,0.965865,168.0994313,,10.9538,10.48655702,467279114,10.2235,,eb,0,0,1,0,0,0,0,,,,jj,1,1,j
3799,-60.9326389,jj,1137.043293,0.2476592049,1573.214556,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467281353_tess_v01_llc.fits,jj,2.831929,168.0766664,0.97,1.47972,1.459124649,467281353,10.2081,,pb,0,0,1,0,0,0,0,,,,eu,1,1,j
3800,-63.86229858,,5421.699213,0.35902417,1572.404757,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467316701_tess_v01_llc.fits,eb,5.768757,168.1213553,,,3297.843648,467316701,10.484,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3801,-62.61275505,,849.4711857,0.1425778317,1572.165812,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467397106_tess_v01_llc.fits,eb,0.974893,168.3244295,2.24,3.04913,2.815044375,467397106,10.7282,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3802,-60.0420968,,6432.392685,0.2418821619,1572.113367,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467451300_tess_v01_llc.fits,eb,1.25892,168.4120582,2.16,4.90695,5.134661486,467451300,10.9523,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3803,-60.75912152,eb,2306.816223,0.1614043521,1573.991659,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467461269_tess_v01_llc.fits,eb,15.573497,168.639557,1.16,2.03192,1.998782383,467461269,9.5227,,nb,1,1,0,0,0,0,0,,,,eb,2,1,e
3804,-63.67802544,,936.4897288,0.1684400469,1572.656281,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467518208_tess_v01_llc.fits,eb,2.631143,168.6255103,,,7.476055654,467518208,9.9565,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3805,-64.91378749,,779.1328888,0.1760807038,1572.274557,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467526565_tess_v01_llc.fits,eb,2.338414,168.6401889,,186.574,93.30591181,467526565,9.9916,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3806,-61.71315672,eb,3705.841474,0.1222393049,1571.455862,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467623724_tess_v01_llc.fits,eb,2.224893,168.8295276,2.36,2.73182,2.808936137,467623724,11.0766,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3807,-61.52459479,eb,10162.53899,0.3273366952,1572.765077,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467625517_tess_v01_llc.fits,eb,3.438896,169.0176529,,,5.572830782,467625517,10.8296,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3808,-60.3794874,eb,2512.831477,0.1790098421,1571.29412,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467637858_tess_v01_llc.fits,eb,0.771301,168.9956844,,17.3342,8.715527794,467637858,10.226,,eb,1,1,0,0,0,0,0,,,,eu,2,1,e
3809,-65.67902658,,1429.534899,0.1003536335,1571.829695,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467745656_tess_v01_llc.fits,eb,1.441559,169.3591434,1.04,0.864098,0.8717739595,467745656,11.0099,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3810,-62.75916031,,8761.308952,0.2240329047,1573.188285,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467805810_tess_v01_llc.fits,eb,2.435309,169.4130255,,,33838.16674,467805810,10.445,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3811,-60.37094851,jj,529.7585905,0.1232099633,1571.930296,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467854919_tess_v01_llc.fits,jj,0.707532,169.5684408,1.17,4.87019,4.688237805,467854919,9.8307,,eb,0,0,1,0,0,0,0,,,,jj,1,1,j
3812,-60.89929111,,4642.653002,0.1755427809,1571.840653,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467883607_tess_v01_llc.fits,eb,0.808803,169.7003353,1.75,1.90716,1.804630097,467883607,10.3913,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3813,-77.83688229,jj,421.8323244,0.1111579497,1626.306198,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467902598_tess_v01_llc.fits,jj,1.030125,275.7967462,2.02,2.70577,2.687014556,467902598,10.0939,,eb,0,0,1,0,0,0,0,,,,jj,1,1,j
3814,-63.55543707,,802.4675924,0.09434511405,1571.319933,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000467918103_tess_v01_llc.fits,eb,0.424776,169.6775759,,,4549.684511,467918103,9.905,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3816,-64.41473271,eb,1430.902797,0.1707726714,1571.601424,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000468130429_tess_v01_llc.fits,eb,1.169915,170.0273236,,,4131.852892,468130429,9.873,,pb,1,1,0,0,0,0,0,,,,eb,2,1,e
3817,-64.95648388,jj,748.8137347,0.1027548911,1572.831675,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000468133902_tess_v01_llc.fits,jj,2.341327,170.0311888,,237.264,118.4023063,468133902,10.2266,,eb,0,0,1,0,0,0,0,,,,jj,1,1,j
3818,-60.08467015,eb,2508.080361,0.1536513875,1571.27852,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000468246097_tess_v01_llc.fits,eb,0.842135,170.4778543,,76.5841,49.7284837,468246097,10.4825,,eb,1,1,0,0,0,0,0,,,,eb,2,1,e
3867,-16.03628,pt,3286.944346,0.04368938418,1518.19944,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000001003831_tess_v01_llc.fits,pu,1.65114909,130.2951647,0.977,1.12196,,1003831,10.6701,,pt,0,0,0,0,1,0,1,,,,et,2,1,p
3869,-17.18943511,,16628.28252,0.1643192891,1519.863981,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000001103432_tess_v01_llc.fits,et,3.727707752,130.5814567,1.13,1.82228,,1103432,12.8283,,et,0,1,0,0,0,1,0,,,,et,2,1,e
3873,-26.50304054,,3539.247353,0.1690626634,1521.220386,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000001260235_tess_v01_llc.fits,pu,7.694611238,131.407586,,,,1260235,12.2452,,et,0,0,0,0,1,0,1,,,,et,2,1,p
3874,-35.20261053,,14953.10635,0.1662937137,1440.433649,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000001449640_tess_v01_llc.fits,pt,3.501792604,75.17161407,1.29,1.66889,,1449640,11.921,,pt,0,0,0,0,1,1,0,,,,pt,2,1,p
3875,-17.26265422,,7799.380061,0.1439967911,1548.859325,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000001525480_tess_v01_llc.fits,pu,5.50951755,156.5277997,0.97,0.966127,,1525480,12.2668,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3876,-30.39936645,,9054.831903,0.04194703169,1438.405223,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000001528696_tess_v01_llc.fits,pu,0.882056928,75.79542865,0.74,0.782888,,1528696,13.1686,,nt,0,0,0,0,1,0,1,,,,et,2,1,p
3880,-17.44919012,,14717.47166,0.08835144328,1356.030943,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000002758565_tess_v01_llc.fits,pu,3.781571449,356.2831448,1.04,1.17009,,2758565,12.3611,,et,0,0,0,0,1,0,1,,,,et,2,1,p
3881,-16.11410082,,5523.870615,0.07779268145,1357.797888,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000002760219_tess_v01_llc.fits,pu,4.661201465,356.3751297,1.09,1.52373,,2760219,11.4408,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3884,-37.41059784,pt,12807.66173,0.0501138279,1518.317036,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000003233861_tess_v01_llc.fits,pu,0.7123367509,138.8298373,0.76,0.981342,,3233861,13.2005,,pt,0,0,0,0,1,0,1,,,,et,2,1,p
3888,-39.6882396,,6187.904233,0.2133341302,1521.118242,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000003840990_tess_v01_llc.fits,pu,3.52574762,139.8198615,1.3,1.84803,,3840990,12.9356,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3891,-39.03090481,,3258.724019,0.2493795662,1539.411222,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000004598935_tess_v01_llc.fits,pu,24.71054932,141.2200194,1.06,1.18006,,4598935,11.4274,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3896,-38.6267102,pt,1090.063612,0.1016436738,1519.849566,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000004959676_tess_v01_llc.fits,pu,2.235921928,141.6994186,0.77,0.895575,,4959676,10.6418,,pt,0,0,0,0,1,0,1,,,,eu,2,1,p
3898,-38.94741286,,1706.148588,0.165630538,1521.053589,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000005024743_tess_v01_llc.fits,pb,12.449776,142.1072604,2.1,2.51265,,5024743,10.1015,,pb,1,0,0,0,1,0,0,,,,pb,2,1,p
3901,-22.94674386,,10171.37617,0.1845247354,1549.316931,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000005485318_tess_v01_llc.fits,pu,4.830704635,149.7595139,1.36,1.43961,,5485318,12.6819,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3903,-41.52580081,,3468.666001,0.0495318757,1546.442769,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000005709314_tess_v01_llc.fits,pu,2.618505257,143.5957406,1.32,1.03669,,5709314,12.3947,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3910,-47.99383257,,5432.386544,0.09158630095,1661.903504,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000006404965_tess_v01_llc.fits,pu,4.869072932,283.6650704,0.68,0.698474,,6404965,11.9812,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3913,-49.13848775,pt,15723.66609,0.1080439694,1659.807248,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000006663331_tess_v01_llc.fits,pu,3.180913722,284.3996885,0.96,0.947934,,6663331,13.2887,,pb,0,0,0,0,1,0,1,,,,pt,2,1,p
3921,-27.99306094,,3107.740568,0.08222520615,1601.234609,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000007413227_tess_v01_llc.fits,pu,3.415862851,212.6477947,1.176,2.19052,,7413227,9.46381,,et,0,0,0,0,1,0,1,,,,et,2,1,p
3922,-44.43080985,pt,736.19849,0.2487975552,1470.36386,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000007422496_tess_v01_llc.fits,pu,46.96219858,81.34915832,1.03,0.879321,,7422496,8.7601,,pt,0,0,0,0,1,0,1,,,,pu,2,1,p
3923,-29.97504681,,21399.37639,0.05917471413,1600.303744,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000007439480_tess_v01_llc.fits,pu,1.254125703,212.9294885,0.537459,0.541406,,7439480,13.0739,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3930,-1.606551859,et,18476.62161,0.2070137004,1521.220908,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000007904580_tess_v01_llc.fits,pu,15.83474287,133.2073981,1.02,1.08792,,7904580,13.3008,,nt,0,0,0,0,1,0,1,,,,et,2,1,p
3931,-4.925745763,,6457.018805,0.2034773574,1519.429106,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000007976072_tess_v01_llc.fits,pu,8.998136722,133.4842661,0.95,1.22416,,7976072,13.2933,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3941,-18.60664543,,409.2614317,0.06776245942,1354.667311,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000009006668_tess_v01_llc.fits,pu,1.273099636,349.2313233,0.84,0.766028,,9006668,9.9266,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3943,-11.26949654,,6890.944135,0.08616570733,1355.678149,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000009032368_tess_v01_llc.fits,pb,1.632201908,355.9018693,1.11,1.11486,,9032368,13.2889,,nb,1,0,0,0,1,0,0,,,,eb,4,1,p
3944,-19.82391579,,4253.39542,0.1352533911,1354.287977,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000009033144_tess_v01_llc.fits,pu,4.715034718,349.6061821,1.09,1.19908,,9033144,9.74346,,nus,0,0,0,0,1,0,1,,,,eu,4,1,p
3945,-22.67737855,,11555.87223,0.09651200025,1357.836882,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000009100874_tess_v01_llc.fits,pu,6.166783082,350.5784372,1.03,1.28156,,9100874,13.1198,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3946,-19.41967188,,1898.395602,0.09436044923,1354.54446,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000009102327_tess_v01_llc.fits,pb,3.261332554,350.7797807,0.929,1.45148,,9102327,11.3018,,pb,1,0,0,0,1,0,0,,,,pb,2,1,p
3950,-8.447338601,,8412.287844,0.1737745384,1442.743178,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000009344899_tess_v01_llc.fits,pu,8.582245069,72.79389294,1.047,1.0956,,9344899,12.735,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3973,-25.54444899,,15237.30972,0.1116325307,1521.66577,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000011417087_tess_v01_llc.fits,pu,4.942478365,145.9359925,0.969,0.923963,,11417087,11.4932,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
3974,-25.45770474,,2536.667333,0.1704058487,1521.54441,astronet_hlsp_qlptglc_tess_ffi-s0103-0000000011521555_tess_v01_llc.fits,pu,5.868227582,146.4472898,1.23,3.09644,,11521555,9.0982,,pt,0,0,0,0,1,0,1,,,,pt,2,1,p
