tic,label,reobs96_geom,reobs103_geom,reobs96_lc,reobs103_lc,reobs96_tesspoint,max_sector_since94,max_lc_sector_since94
126982911,Planet (P),False,False,False,False,False,,
126997070,Junk (J),False,False,False,False,False,,
126997753,EB,False,False,False,False,False,,
127012328,Planet (P),False,False,False,False,False,,
127115861,Planet (P),False,False,False,False,False,,
127196805,EB,False,True,False,True,False,102.0,102.0
127226712,Planet (P),False,True,False,True,False,98.0,98.0
127229631,Planet (P),False,True,False,True,False,98.0,98.0
127248904,EB,False,True,False,True,False,102.0,102.0
127311697,EB,False,True,False,True,False,102.0,102.0
127315102,EB,False,True,False,True,False,102.0,102.0
127328218,Planet (P),False,False,False,False,False,,
127365016,EB,False,False,False,False,False,,
127435139,EB,False,True,False,True,False,102.0,102.0
127476180,Planet (P),False,False,False,False,False,,
127505658,Planet (P),False,False,False,False,False,,
127530399,Planet (P),False,True,False,True,False,102.0,102.0
127586667,Junk (J),False,False,False,False,False,,
127602771,EB,False,True,False,True,False,102.0,102.0
127633512,EB,False,False,False,False,False,,
127662261,EB,False,True,False,True,False,102.0,102.0
127713554,EB,False,False,False,False,False,,
127722285,Planet (P),False,False,False,False,False,,
127793615,Planet (P),False,True,False,True,False,102.0,102.0
127836129,EB,False,False,False,False,False,,
127844650,Junk (J),False,False,False,False,False,,
127846210,Junk (J),False,False,False,False,False,,
127861022,EB,False,True,False,True,False,102.0,102.0
127895118,Planet (P),False,False,False,False,False,,
127955334,EB,False,True,False,True,False,102.0,102.0
127957099,Planet (P),False,False,False,False,False,,
128005970,EB,False,True,False,True,False,102.0,102.0
128127712,Planet (P),False,False,False,False,False,,
128131723,EB,False,False,False,False,False,,
128135100,Planet (P),False,False,False,False,False,,
128231721,EB,False,True,False,True,False,102.0,102.0
128285288,Junk (J),False,True,False,True,False,103.0,103.0
128340531,Junk (J),False,False,False,False,False,,
128379228,Junk (J),False,False,False,False,False,,
128380776,Junk (J),False,False,False,False,False,,
128449971,Planet (P),False,True,False,True,False,103.0,103.0
128463355,EB,False,False,False,False,False,,
128503477,Junk (J),False,False,False,False,False,,
128504988,Junk (J),False,False,False,False,False,,
128531633,Planet (P),False,True,False,True,False,102.0,102.0
128558389,EB,False,False,False,False,False,,
128558444,Planet (P),False,False,False,False,False,,
128622942,EB,False,True,False,True,False,103.0,103.0
128677641,Junk (J),True,True,True,True,True,94.0,94.0
128680884,Junk (J),True,True,True,True,True,94.0,94.0
128685675,EB,False,False,False,False,False,,
128710970,EB,True,True,True,True,True,94.0,94.0
128721058,EB,False,False,False,False,False,,
128789719,Junk (J),True,True,True,True,True,94.0,94.0
128791834,Junk (J),True,True,True,True,True,94.0,94.0
128798054,EB,True,True,True,True,True,94.0,94.0
128801876,Junk (J),True,True,True,True,True,94.0,94.0
128840826,Junk (J),True,True,True,True,True,94.0,94.0
128846212,Junk (J),True,True,True,True,True,94.0,94.0
128866613,Junk (J),False,False,False,False,False,,
128882149,Junk (J),True,True,True,True,True,94.0,94.0
128966834,EB,True,True,True,True,True,94.0,94.0
128967140,Junk (J),True,True,True,True,True,94.0,94.0
129004637,Planet (P),False,False,False,False,False,,
129036837,EB,True,True,True,True,True,94.0,94.0
129038637,Junk (J),True,True,True,True,True,94.0,94.0
129058686,EB,False,True,False,True,False,103.0,103.0
129082047,Junk (J),True,True,True,True,True,94.0,94.0
129082266,Junk (J),True,True,True,True,True,94.0,94.0
129107501,Planet (P),False,False,False,False,False,,
129108133,Planet (P),False,False,False,False,False,,
129115637,Junk (J),False,True,False,True,False,103.0,103.0
129125448,EB,False,True,False,True,False,103.0,103.0
129187343,EB,False,True,False,True,False,103.0,103.0
129191367,EB,False,True,False,True,False,103.0,103.0
129193604,EB,False,True,False,True,False,103.0,103.0
129319156,Planet (P),False,True,False,True,False,103.0,103.0
129409890,EB,False,False,False,False,False,,
129455317,Junk (J),False,False,False,False,False,,
129457735,Junk (J),False,False,False,False,False,,
129458276,Planet (P),True,True,True,True,True,94.0,94.0
129473370,EB,False,True,False,True,False,103.0,103.0
129539786,Planet (P),False,False,False,False,False,,
129637892,Planet (P),True,True,True,True,True,95.0,95.0
129659797,EB,False,True,False,True,False,103.0,103.0
129711632,Planet (P),True,True,True,True,True,95.0,95.0
129890791,Planet (P),False,True,False,True,False,103.0,103.0
129904995,Junk (J),False,False,False,False,False,,
129913400,Junk (J),False,False,False,False,False,,
129951308,EB,False,True,False,True,False,103.0,103.0
129979528,Planet (P),False,False,False,False,False,,
129991079,Planet (P),False,False,False,False,False,,
130181866,Planet (P),False,False,False,False,False,,
130349701,Planet (P),False,False,False,False,False,,
130415266,Planet (P),False,False,False,False,False,,
130611752,Planet (P),False,False,False,False,False,,
130713772,Junk (J),False,False,False,False,False,,
130797885,Planet (P),False,False,False,False,False,,
130814025,EB,False,True,False,True,False,103.0,103.0
130924120,Planet (P),False,True,False,True,False,101.0,101.0
130948731,Planet (P),False,False,False,False,False,,
131025778,Planet (P),False,False,False,False,False,,
131034657,Planet (P),False,False,False,False,False,,
131195882,Planet (P),False,True,False,True,False,101.0,101.0
131250246,Planet (P),False,False,False,False,False,,
131312528,Planet (P),False,True,False,True,False,101.0,101.0
131347421,Planet (P),False,False,False,False,False,,
131348451,Planet (P),False,False,False,False,False,,
131419624,Planet (P),False,False,False,False,False,,
131427690,EB,False,True,False,True,False,102.0,102.0
131530341,EB,False,True,False,True,False,103.0,103.0
131581522,Planet (P),False,False,False,False,False,,
131730580,Planet (P),False,True,False,True,False,99.0,99.0
131743355,Planet (P),False,False,False,False,False,,
132313173,Planet (P),False,False,False,False,False,,
132314633,Planet (P),False,False,False,False,False,,
132534906,Planet (P),False,False,False,False,False,,
132611413,Planet (P),False,True,False,True,False,103.0,103.0
132963419,Planet (P),False,True,False,True,False,99.0,99.0
133107143,Planet (P),False,False,False,False,False,,
133129971,Planet (P),False,True,False,True,False,99.0,99.0
133331642,Planet (P),False,True,False,True,False,99.0,99.0
133334108,Planet (P),False,False,False,False,False,,
133427311,Planet (P),False,False,False,False,False,,
133512515,Planet (P),False,True,False,True,False,99.0,99.0
133655284,Planet (P),False,False,False,False,False,,
133849258,Planet (P),False,False,False,False,False,,
133850380,Planet (P),False,False,False,False,False,,
134183038,Planet (P),False,False,False,False,False,,
134200185,Planet (P),False,False,False,False,False,,
134221850,Planet (P),False,False,False,False,False,,
134315574,Planet (P),False,False,False,False,False,,
134471108,Planet (P),False,False,False,False,False,,
134537478,Planet (P),False,False,False,False,False,,
134551640,Planet (P),False,False,False,False,False,,
134596619,Planet (P),False,False,False,False,False,,
135085261,EB,False,False,False,False,False,,
135267558,Planet (P),False,False,False,False,False,,
135362677,Junk (J),False,False,False,False,False,,
135443063,EB,False,False,False,False,False,,
135789669,EB,False,False,False,False,False,,
136040527,EB,False,False,False,False,False,,
136122328,Planet (P),False,False,False,False,False,,
136209118,Planet (P),False,True,False,True,False,99.0,99.0
136317809,EB,False,False,False,False,False,,
136456960,Junk (J),False,False,False,False,False,,
136466789,Junk (J),False,False,False,False,False,,
136504576,Planet (P),False,True,False,True,False,99.0,99.0
136516761,Junk (J),False,False,False,False,False,,
136519753,EB,False,False,False,False,False,,
136650352,EB,False,False,False,False,False,,
136651206,Junk (J),False,False,False,False,False,,
136728967,Junk (J),False,False,False,False,False,,
136756300,Junk (J),False,False,False,False,False,,
136761005,EB,False,False,False,False,False,,
136863559,EB,False,False,False,False,False,,
136908879,EB,False,True,False,True,False,103.0,103.0
136916387,Planet (P),False,True,False,True,False,103.0,103.0
136971594,EB,False,False,False,False,False,,
136973976,EB,False,False,False,False,False,,
136984059,Junk (J),False,False,False,False,False,,
136992839,Planet (P),False,False,False,False,False,,
136997146,Junk (J),False,False,False,False,False,,
136998882,Planet (P),False,False,False,False,False,,
137002343,Junk (J),False,False,False,False,False,,
137003360,Junk (J),False,False,False,False,False,,
137004295,Junk (J),False,False,False,False,False,,
137005144,Junk (J),False,False,False,False,False,,
137020480,Planet (P),False,False,False,False,False,,
137098226,Junk (J),False,False,False,False,False,,
137151335,Planet (P),False,False,False,False,False,,
137193989,Junk (J),False,False,False,False,False,,
137353009,EB,False,False,False,False,False,,
137420801,Planet (P),False,False,False,False,False,,
137500798,Planet (P),False,False,False,False,False,,
137501278,EB,False,False,False,False,False,,
137648019,Junk (J),False,False,False,False,False,,
137683938,Planet (P),False,False,False,False,False,,
137730999,Junk (J),True,True,True,True,True,96.0,96.0
137750629,Junk (J),False,False,False,False,False,,
137770520,Junk (J),False,False,False,False,False,,
137778682,EB,False,False,False,False,False,,
137803226,Junk (J),False,False,False,False,False,,
137830829,Junk (J),False,False,False,False,False,,
137834492,Junk (J),False,False,False,False,False,,
137843225,Planet (P),False,False,False,False,False,,
137880970,Junk (J),False,False,False,False,False,,
137881699,Planet (P),False,False,False,False,False,,
137899948,Planet (P),False,False,False,False,False,,
137906197,Planet (P),False,False,False,False,False,,
137906810,Junk (J),False,False,False,False,False,,
137908961,Junk (J),False,False,False,False,False,,
137910089,Junk (J),False,False,False,False,False,,
137975948,Junk (J),False,False,False,False,False,,
138003647,Junk (J),False,False,False,False,False,,
138017750,Planet (P),False,False,False,False,False,,
138032974,EB,False,False,False,False,False,,
138089107,Junk (J),False,False,False,False,False,,
138107622,Junk (J),False,False,False,False,False,,
138126035,Planet (P),False,False,False,False,False,,
138167103,EB,False,False,False,False,False,,
138168780,Planet (P),False,False,False,False,False,,
138171891,Junk (J),False,False,False,False,False,,
138207768,Junk (J),False,False,False,False,False,,
138225319,Planet (P),False,False,False,False,False,,
138252859,Junk (J),False,False,False,False,False,,
138287408,EB,False,False,False,False,False,,
138294130,Planet (P),False,False,False,False,False,,
138318354,Junk (J),False,False,False,False,False,,
138329479,Planet (P),False,False,False,False,False,,
138344895,Planet (P),False,False,False,False,False,,
138361973,Planet (P),False,False,False,False,False,,
138371570,Junk (J),False,False,False,False,False,,
138431696,Junk (J),False,False,False,False,False,,
138433385,Junk (J),False,False,False,False,False,,
138475192,Planet (P),False,False,False,False,False,,
138475545,Junk (J),False,False,False,False,False,,
138497780,Planet (P),False,False,False,False,False,,
138505004,EB,False,False,False,False,False,,
138506047,Junk (J),False,False,False,False,False,,
138508187,Junk (J),False,False,False,False,False,,
138508637,EB,False,False,False,False,False,,
138544299,Junk (J),False,False,False,False,False,,
138588540,Planet (P),False,False,False,False,False,,
138589695,Junk (J),False,False,False,False,False,,
138609069,Planet (P),False,False,False,False,False,,
138618351,EB,False,False,False,False,False,,
138643670,Junk (J),False,False,False,False,False,,
138644215,Planet (P),False,False,False,False,False,,
138650903,EB,False,False,False,False,False,,
138651330,Junk (J),False,False,False,False,False,,
138652093,Junk (J),False,False,False,False,False,,
138652784,Junk (J),False,False,False,False,False,,
138653197,Junk (J),False,False,False,False,False,,
138671052,Planet (P),False,False,False,False,False,,
138678162,Junk (J),False,False,False,False,False,,
138727432,Planet (P),False,True,False,True,False,97.0,97.0
138762614,Planet (P),False,False,False,False,False,,
138795920,EB,False,False,False,False,False,,
138819293,Planet (P),False,False,False,False,False,,
138820713,Planet (P),False,False,False,False,False,,
138906428,EB,False,False,False,False,False,,
138973825,Planet (P),False,False,False,False,False,,
138973933,Junk (J),False,False,False,False,False,,
138976037,Junk (J),False,False,False,False,False,,
139063122,Junk (J),False,False,False,False,False,,
139079180,EB,False,False,False,False,False,,
139086171,Planet (P),False,False,False,False,False,,
139110691,Junk (J),False,False,False,False,False,,
139135703,Junk (J),False,False,False,False,False,,
139144054,EB,False,False,False,False,False,,
139148528,Planet (P),True,True,True,True,True,96.0,96.0
139156988,Junk (J),False,False,False,False,False,,
139198430,Planet (P),True,True,True,True,True,96.0,96.0
139227057,Junk (J),True,True,True,True,True,103.0,103.0
139251123,Planet (P),True,True,True,True,True,96.0,96.0
139252264,EB,False,False,False,False,False,,
139285832,Planet (P),True,True,True,True,True,96.0,96.0
139314045,Planet (P),False,True,False,True,False,99.0,99.0
139322307,Junk (J),True,True,True,True,True,103.0,103.0
139327560,Junk (J),True,True,True,True,True,96.0,96.0
139357541,Planet (P),True,True,True,True,True,96.0,96.0
139364395,Junk (J),True,True,True,True,True,96.0,96.0
